74 500 1508 5210
49557,1,0
total,0,1
disappointment,0,1
effect,0,1
ignore,0,1
irritation,0,1
finished,0,1
point,0,1
tantrum,0,1
side,0,1
compliments,0,1
system,0,1
adventuring,0,1
happened,0,1
chief,0,1
aiyah,0,1
improve,0,1
wc1n,1,0
3xx,1,0
20p,1,0
costs,1,0
30,1,0
02073162414,1,0
sex,1,0
explicit,1,0
gsex,1,0
2667,1,0
secs,1,0
seeing,0,1
teach,0,1
midnight,0,1
attached,0,1
class,0,1
surfing,0,1
sleeping,0,1
l8er,1,0
￾250,1,0
chatlines,1,0
0870,1,0
servs,1,0
sed,1,0
3mobile,1,0
￾800,1,0
mega,1,0
inclu,1,0
bill,1,0
bailiff,1,0
india,1,0
asked,1,0
cust,1,0
ass,0,1
epsilon,0,1
jacket,0,1
taylor,0,1
walmart,0,1
derek,0,1
durban,0,1
childporn,0,1
lotta,0,1
mnths,1,0
motorola,1,0
spiritual,0,1
share,0,1
safe,0,1
nigeria,0,1
moments,0,1
gas,0,1
influx,0,1
sudden,0,1
barring,0,1
round,0,1
indians,0,1
hav,0,1
mite,0,1
shud,0,1
kane,0,1
pete,0,1
yeh,0,1
pshew,0,1
texted,0,1
units,0,1
expensive,0,1
practicing,0,1
4years,0,1
dental,0,1
meant,0,1
accent,0,1
nmde,0,1
calculation,0,1
flip,0,1
imma,0,1
aren,0,1
boring,0,1
dump,0,1
lowes,0,1
heap,0,1
sony,0,1
ericsson,0,1
shuhui,0,1
considering,0,1
salesman,0,1
ard,0,1
least,0,1
reminder,1,0
credit,1,0
o2,1,0
￾750,1,0
pound,1,0
esplanade,0,1
fr,0,1
pity,0,1
acted,0,1
bitching,0,1
else,0,1
rofl,0,1
